kingdom,phylum,class,order,family,genus,species,decimalLatitude,decimalLongitude,annual_mean_temperature,mean_diurnal_range,isothermality,temperature_seasonality,max_temperature_warmest_month,min_temperature_coldest_month,temperature_annual_range,mean_temperature_wettest_quarter,mean_temperature_driest_quarter,mean_temperature_warmest_quarter,mean_temperature_coldest_quarter,annual_precipitation,precipitation_wettest_month,precipitation_driest_month,precipitation_seasonality,precipitation_wettest_quarter,precipitation_driest_quarter,precipitation_warmest_quarter,precipitation_coldest_quarter,aridity_index,topsoil_ph,subsoil_ph,topsoil_texture,subsoil_texture,elevation,reliability_score
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Ageratum,Ageratum conyzoides,20.866286,79.770454,0.9821882951653944,0.3949579831932773,0.4117647058823529,0.2276157644647349,0.8873239436619719,0.9032258064516128,0.36,0.9065817409766456,0.9136546184738956,0.9294117647058824,0.9550102249488752,0.0906284234637984,0.0612468100619759,0.0055555555555555,0.5325443786982249,0.0713445130920859,0.0179738562091503,0.0345475028163725,0.0145772594752186,0.0591945358889948,0.8192771125867657,0.8915662560620077,1.0,0.2307692307692307,0.0044982698961937,0.5453433650371903
Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Bombax,Bombax ceiba,18.727369,72.90666,0.3286908077994429,0.4473684210526316,0.4081632653061224,0.4794248884481903,0.1975308641975308,0.358,0.5058139534883721,0.5069767441860465,0.3811563169164882,0.2348993288590604,0.3626373626373626,0.1638608305274972,0.1012759170653907,0.2179487179487179,0.3111111111111111,0.1304610428830279,0.3837638376383764,0.1590542718968296,0.0429510891903,0.2868315366730078,0.9156626180703354,0.0,0.6666666666666666,0.0,0.5,0.5980962027030868
Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Setaria,Setaria italica,31.820115,77.287728,0.8786127167630058,0.6880733944954128,0.44,0.4830972615675165,0.899390243902439,0.6989247311827957,0.6595744680851063,0.90752688172043,0.8232323232323232,0.8802588996763754,0.7697516930022573,0.1049407511548503,0.123076923076923,0.0136986301369863,0.6986301369863014,0.120620842572062,0.1201550387596899,0.0767056162834527,0.0089546022490628,0.0726931247883247,0.7951806931281792,0.8433734745950935,0.6666666666666666,0.6923076923076923,0.0273791540785498,0.5488098404517494
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Jacobaea,Jacobaea analoga,30.72804,79.605303,0.8467966573816156,0.5350877192982456,0.7755102040816326,0.1456618740704016,0.7037037037037037,0.808,0.3284883720930232,0.8,0.8394004282655246,0.7348993288590604,0.8725274725274725,0.1077441077441077,0.0705741626794258,0.0384615384615384,0.3555555555555555,0.0841554258103483,0.051660516605166,0.0376141859215475,0.0166461159062885,0.0673315270651986,0.7710843311198514,0.7590361501156876,0.6666666666666666,0.3846153846153846,0.1713441654357459,0.513560916558552
Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Passifloraceae,Passiflora,Passiflora foetida,22.589195,88.40742,0.9244791666666666,0.4672897196261682,0.48,0.3135656041512231,0.78125,0.7849056603773585,0.4796238244514106,0.8875,0.8015564202334631,0.8662420382165605,0.86652977412731,0.3016344725111441,0.1844349680170575,0.1627906976744186,0.4444444444444444,0.2240449964846496,0.2258064516129032,0.1754874651810584,0.0115479791036568,0.283217328880427,0.7951806931281792,0.8433734745950935,0.6666666666666666,0.6923076923076923,0.0023284972237148,0.5015942144963408
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Trianthema,Trianthema portulacastrum,16.838512,74.553686,0.8766233766233766,0.5555555555555556,0.3877551020408163,0.4334140435835351,0.8241379310344827,0.6955555555555556,0.6188925081433225,0.9154929577464788,0.8164893617021277,0.8359375,0.770573566084788,0.0950886075949367,0.0988112927191679,0.0465116279069767,0.6230769230769231,0.1051377513030528,0.1302083333333333,0.0805407463823305,0.0061652281134401,0.0790405517751023,0.9638553995372496,0.9759036379916722,0.6666666666666666,0.6923076923076923,0.0144284128745837,0.5459526465856208
Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Phyllanthaceae,Phyllanthus,Phyllanthus acidus,12.307321,76.615213,0.8240740740740741,0.8037383177570093,0.3414634146341463,0.7204977628635347,0.8981481481481481,0.50814332247557,0.8194444444444444,0.8678571428571429,0.5113636363636364,0.8743455497382199,0.6655518394648829,0.0584276099097808,0.065093572009764,0.048780487804878,0.8359375,0.0722245150639702,0.0792682926829268,0.060064935064935,0.0034936292642827,0.0388125696793333,0.7951806931281792,0.8433734745950935,0.6666666666666666,0.6923076923076923,0.1393562545720556,0.5854545280380282
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Nyctaginaceae,Mirabilis,Mirabilis jalapa,17.149804,74.749617,0.875,0.5514018691588785,0.3170731707317073,0.4913573250212524,0.7813953488372093,0.65,0.5972222222222222,0.8566308243727598,0.6174242424242424,0.8138297872340425,0.7725752508361204,0.1521045433824646,0.0882831570382424,0.0833333333333333,0.46875,0.1219814241486068,0.1524390243902439,0.0802139037433155,0.0069886947584789,0.1197958141909137,0.746987911661265,0.746987911661265,0.6666666666666666,0.3846153846153846,0.0340160936356986,0.5362025163869159
Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Withania,Withania somnifera,17.050118,75.199211,0.9287531806615776,0.5126050420168067,0.3382352941176471,0.3522780210565545,0.856338028169014,0.7685009487666035,0.5314285714285715,0.910828025477707,0.7951807228915663,0.8794117647058823,0.8568507157464212,0.1246887760183248,0.1031717098067808,0.0277777777777777,0.5739644970414202,0.1141512209473374,0.0473856209150326,0.0657153586180998,0.007496876301541,0.1048826262191182,0.7590361501156876,0.7228915496529372,0.6666666666666666,0.3846153846153846,0.0107266435986159,0.5346246064790293
Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Passifloraceae,Passiflora,Passiflora vesicaria,11.280012,77.41601,0.9467787114845938,0.4553571428571428,0.8333333333333334,0.1141936114095926,0.793002915451895,0.9134808853118712,0.2388059701492537,0.8596881959910914,0.925,0.842948717948718,0.9520697167755992,0.0572678843226788,0.0580715850986121,0.1702127659574468,0.3208955223880597,0.0427792915531335,0.154228855721393,0.0241734802701741,0.0316337148803329,0.0372355950168205,0.7710843311198514,0.7590361501156876,0.6666666666666666,0.3846153846153846,0.0510429835651074,0.5118683729913223
Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Cerbera,Cerbera odollam,9.799344,76.293141,0.8396501457725948,0.5446428571428571,0.7608695652173914,0.1452720008195881,0.7088607594936709,0.810989010989011,0.3151515151515151,0.8190255220417634,0.8142493638676844,0.7422680412371134,0.8658823529411764,0.1020550817838669,0.0671422576584137,0.0425531914893617,0.3458646616541353,0.0848026868178001,0.0656565656565656,0.0358021317299808,0.0161290322580645,0.0738452309538092,0.7710843311198514,0.7590361501156876,0.6666666666666666,0.3846153846153846,0.1804642166344294,0.5132120741956087
Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Calotropis,Calotropis procera,26.6262,75.032866,0.938375350140056,0.1071428571428571,0.9583333333333334,0.0343850737520758,0.6793002915451894,0.977867203219316,0.026865671641791,0.8685968819599109,0.91875,0.8044871794871795,0.9803921568627452,0.2287861491628615,0.1921110299488677,0.3829787234042553,0.291044776119403,0.1606267029972752,0.4676616915422885,0.0815854959118378,0.2470343392299687,0.1980214749842547,0.6506024061776953,0.6265059867191088,0.3333333333333333,0.9230769230769232,0.0031605562579013,0.49398662146098726
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Brassica,Brassica oleracea,28.654664,77.35572,0.9243697478991596,0.3364485981308411,0.7317073170731707,0.0625766871165644,0.6468253968253969,0.8738170347003155,0.2013888888888889,0.8080808080808081,0.8517241379310345,0.7533632286995515,0.9668874172185432,0.381068308749821,0.388120423108218,0.0,0.7734375,0.4474226804123711,0.0060975609756097,0.0205183585313174,0.002466091245376,0.2988814148590432,0.5903614437066171,0.6024096247107811,0.6666666666666666,0.2307692307692307,0.0129468055164649,0.5056032928327359
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Parthenium,Parthenium hysterophorus,18.532431,73.890358,0.8487394957983193,0.7663551401869159,0.2682926829268293,0.6624539877300614,0.9365079365079364,0.5205047318611987,0.84375,0.8922558922558923,0.7655172413793103,0.905829596412556,0.6622516556291391,0.0973793498496348,0.098047192839707,0.048780487804878,0.71875,0.1103092783505154,0.1158536585365853,0.0737041036717062,0.0082203041512535,0.0644509107399289,0.7951806931281792,0.8433734745950935,0.6666666666666666,0.6923076923076923,0.0416549394877568,0.5772172289388139
Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,Ipomoea cairica,18.741076,82.837602,0.8625954198473282,0.7899159663865546,0.3088235294117647,0.6180005590235722,0.9295774647887324,0.6432637571157496,0.7942857142857143,0.9171974522292994,0.9919678714859438,0.9088235294117648,0.7341513292433538,0.0717060053779504,0.0900473933649289,0.0277777777777777,0.7100591715976331,0.0784054133568696,0.0588235294117647,0.0518212542245587,0.0137442732194918,0.052395163523367,0.746987911661265,0.746987911661265,0.6666666666666666,0.3846153846153846,0.0410034602076124,0.5724692893108848
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Vigna,Vigna luteola,24.483,88.367,0.907514450867052,0.6972477064220184,0.38,0.5137865911237016,0.9664634146341464,0.7032258064516129,0.7203647416413373,0.9161290322580644,0.9823232323232324,0.9385113268608414,0.7878103837471784,0.0874673629242819,0.1117216117216117,0.048780487804878,0.7786259541984732,0.1123429416112343,0.0931372549019607,0.0107466063348416,0.0068721366097459,0.0640105914590966,0.746987911661265,0.746987911661265,0.6666666666666666,0.3846153846153846,0.0179380664652567,0.5600874436507345
Plantae,Tracheophyta,Liliopsida,Zingiberales,Zingiberaceae,Curcuma,Curcuma longa,28.688348,76.567065,0.8956743002544529,0.6890756302521008,0.2941176470588235,0.5510109009596571,0.9323943661971832,0.6907020872865275,0.7257142857142858,0.910828025477707,0.9518072289156626,0.9264705882352942,0.7791411042944786,0.0900308734189821,0.1028071454611739,0.0111111111111111,0.757396449704142,0.1038540747278611,0.0457516339869281,0.0595193390912504,0.0089546022490628,0.0603021259576039,0.746987911661265,0.746987911661265,0.6666666666666666,0.3846153846153846,0.0311418685121107,0.564162638932598
Plantae,Tracheophyta,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,Impatiens macrocarpa,10.136966,77.059598,0.9312039312039312,0.4678899082568807,0.3787878787878788,0.2386302111532214,0.8158567774936062,0.8019966722129783,0.352549889135255,0.9022222222222224,0.826530612244898,0.8842975206611571,0.8851590106007067,0.1713327042046765,0.1348800629178136,0.0804597701149425,0.4580152671755725,0.1484580815124748,0.135593220338983,0.0909813269765593,0.0082203041512535,0.1419794792828748,0.7951806931281792,0.8433734745950935,0.6666666666666666,0.6923076923076923,0.000546672133388,0.5158132497977649
Plantae,Tracheophyta,Magnoliopsida,Sapindales,Meliaceae,Azadirachta,Azadirachta indica,10.753209,78.975734,0.9895833333333334,0.3831775700934579,0.78,0.1611378799110452,0.8012422360248447,0.9452830188679244,0.2345679012345679,0.86,0.9280155642023348,0.9044585987261148,0.973305954825462,0.0754262788365095,0.0582844574780058,0.2727272727272727,0.2619047619047619,0.0551611949127477,0.2358974358974359,0.017739196074731,0.0625,0.0515129627637503,0.746987911661265,0.7349397306571012,0.3333333333333333,0.7692307692307693,0.013970983342289,0.5120963297195145
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Parthenium,Parthenium hysterophorus,12.033872,78.50837,0.9747899159663864,0.411214953271028,0.5365853658536586,0.2489570552147239,0.8095238095238095,0.8885793871866295,0.336734693877551,0.8666666666666667,0.8931034482758621,0.8789237668161435,0.9339622641509434,0.1459521094640821,0.1138732959101844,0.0232558139534883,0.4230769230769231,0.1228925451960187,0.095505617977528,0.0491360691144708,0.0279490341142622,0.0924533293023958,0.6506024061776953,0.6265059867191088,0.3333333333333333,0.9230769230769232,0.0036588798198705,0.5226468888831127
Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Epipremnum,Epipremnum aureum,30.338459,78.030887,0.7899159663865546,0.6160714285714286,0.375,0.515814365947384,0.8017492711370262,0.6438631790744467,0.6477611940298508,0.8478747203579419,0.6666666666666666,0.8012820512820513,0.7083333333333334,0.2338844034345764,0.2240816326530612,0.3404255319148936,0.631578947368421,0.2415020466275138,0.5223880597014925,0.1797009070850698,0.0270551508844953,0.2049609068873134,0.7951806931281792,0.8433734745950935,0.6666666666666666,0.6923076923076923,0.1073008849557522,0.5261060595647469
Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Cardiospermum,Cardiospermum halicacabum,12.201903,78.989173,0.938375350140056,0.25,0.8958333333333334,0.0673048744749438,0.7346938775510204,0.9577464788732394,0.1134328358208955,0.8418708240534521,0.925,0.8173076923076923,0.9673202614379084,0.2880517503805175,0.2702702702702703,0.1276595744680851,0.4328358208955223,0.2494550408719346,0.2835820895522388,0.0792747955918947,0.3864724245577523,0.2603419407364168,0.5903614437066171,0.6024096247107811,0.6666666666666666,0.2307692307692307,0.0063211125158027,0.4821853411443929
Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Spathoglottis,Spathoglottis plicata,22.953342,88.377846,0.6596638655462185,0.5046728971962616,0.1951219512195122,0.6180368098159509,0.6785714285714286,0.4637223974763407,0.6805555555555556,0.7542087542087542,0.5310344827586206,0.695067264573991,0.5331125827814569,0.1966203637405126,0.1668022782750203,0.3902439024390244,0.578125,0.1950061906727197,0.5853658536585366,0.1594594594594594,0.0334977394163584,0.1567908699266873,0.7951806931281792,0.8433734745950935,0.6666666666666666,0.6923076923076923,0.2524627075710667,0.55121279413382
Plantae,Tracheophyta,Magnoliopsida,Cornales,Cornaceae,Cornus,Cornus macrophylla,30.454151,78.075992,0.924791086350975,0.3157894736842105,0.6938775510204082,0.1268220128904313,0.7067901234567902,0.872,0.2383720930232558,0.8837209302325582,0.8736616702355461,0.8154362416107382,0.9362637362637364,0.5538720538720538,0.636762360446571,0.0,0.8740740740740741,0.676665995570767,0.0,0.1939817302525524,0.0004110152075626,0.3883668645875368,0.746987911661265,0.7590361501156876,0.6666666666666666,0.3846153846153846,0.0199409158050221,0.5186471514603712
Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Colocasia,Colocasia esculenta,9.790244,76.304956,0.9441340782122905,0.1842105263157894,0.9583333333333334,0.0427470217238962,0.6832298136645962,0.96,0.0843023255813953,0.8774038461538461,0.9310344827586208,0.8116438356164384,0.9824175824175824,0.5166910926559193,0.281374900079936,0.2948717948717949,0.3587786259541984,0.3511712439418417,0.4095940959409594,0.1934919524142757,0.2790793259350596,0.3859657335455482,0.6506024061776953,0.6265059867191088,0.3333333333333333,0.9230769230769232,0.0024321796071094,0.48239480908043314
