kingdom,phylum,class,order,family,genus,species,decimalLatitude,decimalLongitude,annual_mean_temperature,mean_diurnal_range,isothermality,temperature_seasonality,max_temperature_warmest_month,min_temperature_coldest_month,temperature_annual_range,mean_temperature_wettest_quarter,mean_temperature_driest_quarter,mean_temperature_warmest_quarter,mean_temperature_coldest_quarter,annual_precipitation,precipitation_wettest_month,precipitation_driest_month,precipitation_seasonality,precipitation_wettest_quarter,precipitation_driest_quarter,precipitation_warmest_quarter,precipitation_coldest_quarter,aridity_index,topsoil_ph,subsoil_ph,topsoil_texture,subsoil_texture,elevation,reliability_score
Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Mallotus,Mallotus tetracoccus,13.409943,75.733254,0.6908077994428969,0.2631578947368421,0.8367346938775511,0.0636588993554784,0.4228395061728395,0.744,0.1569767441860465,0.6813953488372093,0.7188841201716738,0.5016835016835017,0.7714285714285715,0.376338028169014,0.2672792648821414,0.2051282051282051,0.3759398496240601,0.3148222940226171,0.3468634686346863,0.2186996238581408,0.0480887792848335,0.2748602063757422,0.6024096247107811,0.6265059867191088,0.6666666666666666,0.3846153846153846,0.3053122087604846,0.47707437171898315
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Leontopodium,Leontopodium monocephalum,30.384556,80.058083,0.8431372549019608,0.5357142857142857,0.75,0.1413500048842434,0.7288629737609329,0.8148893360160966,0.3194029850746269,0.7884187082405345,0.8458333333333333,0.7403846153846154,0.8728070175438597,0.0740294914234125,0.0563483351628247,0.0425531914893617,0.3458646616541353,0.0603957471943295,0.0547263681592039,0.0246611445783132,0.0156087408949011,0.058357271233045,0.7710843311198514,0.7590361501156876,0.6666666666666666,0.3846153846153846,0.1490202275600505,0.4861520277585346
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lathyrus,Lathyrus oleraceus,29.807302,75.834876,0.9216300940438872,0.8807339449541285,0.42,0.6342873388931008,0.9842767295597484,0.6303854875283447,0.8459119496855346,1.0,0.6459459459459459,1.0,0.7423887587822015,0.0037460767439505,0.0136079440970945,0.0857142857142857,0.6779661016949152,0.0126206384558277,0.0555555555555555,0.0103871576959395,0.003025302530253,0.0016259910802775,0.7710843311198514,0.7590361501156876,0.3333333333333333,1.0,0.0370735555117333,0.5625464650973456
Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Datura,Datura innoxia,10.538328,77.79646,0.9463087248322148,0.2577319587628865,0.7027027027027027,0.0727759367830741,0.6970684039087948,0.944578313253012,0.1423487544483986,0.88,0.913978494623656,0.8205128205128205,0.9812332439678284,0.4803001876172608,0.3885714285714285,0.0,0.8360655737704918,0.4774293973760284,0.0,0.6184593023255814,0.0020265705922089,0.3190491591203104,0.6506024061776953,0.6265059867191088,0.3333333333333333,1.0,0.0016380016380016,0.5064201482036768
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Psidium,Psidium guajava,26.507809,80.436984,0.9033078880407124,0.5378151260504201,0.5441176470588235,0.1425510109009596,0.7943661971830986,0.8444022770398482,0.3542857142857142,0.8131634819532909,0.8875502008032129,0.8088235294117647,0.9222903885480572,0.0560701125385917,0.0441122858184469,0.0,0.5266272189349113,0.0435422182994998,0.0098039215686274,0.0184003004130679,0.0062473969179508,0.0435652093652893,0.8192771125867657,0.8915662560620077,1.0,0.2307692307692307,0.0939446366782006,0.5058251127705298
Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Anacardium,Anacardium occidentale,14.159417,74.49895,0.8025210084033614,0.822429906542056,0.3170731707317073,0.721840490797546,0.8928571428571429,0.4794952681388013,0.8506944444444444,0.898989898989899,0.8724137931034482,0.8834080717488789,0.6059602649006622,0.077044250322211,0.0667209113100081,0.0975609756097561,0.6484375,0.0852249277754849,0.2317073170731707,0.0661447084233261,0.0139745170571311,0.068891240269065,0.746987911661265,0.746987911661265,0.6666666666666666,0.3846153846153846,0.0765550239234449,0.5449200279655333
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Martyniaceae,Martynia,Martynia annua,22.085069,87.236261,0.9375,0.4579439252336448,0.46,0.3156041512231282,0.8074534161490683,0.8037735849056604,0.4722222222222222,0.88,0.8171206225680934,0.8980891719745223,0.8829568788501027,0.132296890672016,0.0997067448680351,0.1136363636363636,0.4523809523809524,0.1211180124223602,0.1897435897435897,0.0575580298169465,0.0098814229249011,0.1170874890504218,0.7590361501156876,0.7228915496529372,0.6666666666666666,0.3846153846153846,0.0071646068421995,0.47970848091845975
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Tridax,Tridax procumbens,24.581825,79.334429,0.9166666666666666,0.616822429906542,0.42,0.390752409191994,0.9099378881987578,0.7660377358490567,0.6358024691358025,0.8575,0.7859922178988327,0.9235668789808916,0.8480492813141683,0.1745760074684923,0.1307125307125307,0.0681818181818181,0.5714285714285714,0.1646029035012809,0.1075268817204301,0.0664661654135338,0.0074110671936758,0.1150387032882637,0.5903614437066171,0.6024096247107811,0.6666666666666666,0.2307692307692307,0.0506895934085617,0.5001496579012994
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Astragalus,Astragalus oplites,34.381913,76.377727,0.9439775910364144,0.1696428571428571,0.9583333333333334,0.04083227508059,0.6997084548104956,0.971830985915493,0.0567164179104477,0.8530066815144766,0.9291666666666668,0.8108974358974359,0.9824561403508772,0.3604664326955734,0.2893877551020408,0.4893617021276595,0.3533834586466165,0.2913609072715143,0.5522388059701493,0.1198266522210184,0.2826222684703434,0.280715344200458,0.6506024061776953,0.6265059867191088,0.3333333333333333,0.9230769230769232,0.002370417193426,0.5019515752569885
Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum elaeagnifolium,28.100933,75.376526,0.9540229885057472,0.3644859813084112,0.4545454545454545,0.2297411071353399,0.8095238095238095,0.8734491315136477,0.3583061889250814,0.903755868544601,0.790625,0.874439461883408,0.9206349206349206,0.1145262730777033,0.1040118870728083,0.0465116279069767,0.4769230769230769,0.1027550260610573,0.101063829787234,0.0384615384615384,0.0094533497739416,0.0791183688589112,0.746987911661265,0.7590361501156876,0.6666666666666666,0.3846153846153846,0.008725021108922,0.4791341458906378
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Cajanus,Cajanus cajan,23.4,73.709999,0.9342465753424658,0.7345132743362832,0.3823529411764705,0.3555783390809954,0.9240121580547112,0.7572815533980582,0.6131805157593123,0.8881720430107527,0.9212121212121211,0.9129032258064516,0.8707627118644068,0.0762179934243299,0.1047445255474452,0.0,0.8767123287671232,0.0993523697380041,0.0016339869281045,0.0122134535888763,0.0004164931278633,0.0461375042335047,0.8192771125867657,0.8674698366034213,0.6666666666666666,0.2307692307692307,0.0329188002926115,0.5225807408680782
Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Phyllanthaceae,Bridelia,Bridelia stipularis,25.58333,91.63333,0.8837209302325582,0.6238532110091743,0.288135593220339,0.4574587706146926,0.8472622478386167,0.6910229645093946,0.5931232091690545,0.8883374689826302,0.7067307692307693,0.8745980707395499,0.7785547785547785,0.125224558807989,0.1379310344827586,0.0344827586206896,0.6692307692307692,0.133364602876798,0.0915254237288135,0.1040127770013974,0.0087984602694528,0.0977170115345958,0.9638553995372496,0.9879517615455774,0.6666666666666666,0.6923076923076923,0.0156800563777307,0.5119840896980626
Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Stephanotis,Stephanotis volubilis,24.880808,73.067214,0.8851540616246498,0.7053571428571429,0.375,0.6048647064569698,0.9271137026239068,0.6680080482897385,0.7402985074626866,0.9376391982182628,0.8354166666666667,0.9455128205128204,0.7450980392156863,0.0446156773211567,0.0609934258582907,0.0638297872340425,0.7407407407407407,0.0565395095367847,0.1044776119402985,0.0350159971560611,0.0052029136316337,0.0477580300772669,0.9518072185330858,0.9638553995372496,0.6666666666666666,0.3846153846153846,0.0379266750948166,0.5349235019077409
Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Sterculia,Sterculia urens,13.879291,75.40296,0.8711484593837535,0.4732142857142857,0.6956521739130435,0.1293723519558577,0.749271137026239,0.8410462776659959,0.3014925373134328,0.8008948545861297,0.86875,0.7724358974358975,0.912280701754386,0.2440087145969499,0.3344302756067462,0.0,0.8120300751879699,0.2683751557216586,0.0199004975124378,0.0210835989213042,0.0093652445369406,0.1850225081557892,0.5783132627024533,0.5783132627024533,0.6666666666666666,0.3846153846153846,0.097819216182048,0.47141833677440087
Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Sterculia,Sterculia lanceolata,27.75,88.5,0.9156976744186046,0.4678899082568807,0.3220338983050847,0.326555472263868,0.7896253602305475,0.7578288100208769,0.4441260744985673,0.8808933002481389,0.7572115384615384,0.8553054662379421,0.8484848484848485,0.174046285533129,0.1411018628616726,0.0919540229885057,0.4538461538461538,0.1493120700437773,0.1525423728813559,0.0878418846077061,0.012372834753918,0.1387661332780268,0.7951806931281792,0.8433734745950935,0.6666666666666666,0.6923076923076923,0.0040521494009866,0.48119011446456433
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Psidium,Psidium guajava,21.603058,83.355396,0.8796296296296297,0.616822429906542,0.2682926829268293,0.4485889570552147,0.9469026548672568,0.6593059936908517,0.7048611111111112,0.8114478114478114,0.6278195488721805,0.9067357512953368,0.8013245033112583,0.1430617213232135,0.1236777868185516,0.048780487804878,0.6953125,0.1570367313248039,0.048780487804878,0.0427489177489177,0.0016440608302507,0.1003193439277413,0.7590361501156876,0.7349397306571012,0.3333333333333333,0.7692307692307693,0.1023240800516462,0.5190857706025257
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Parthenium,Parthenium hysterophorus,17.191072,80.829877,0.948051948051948,0.4814814814814814,0.5306122448979592,0.2367070217917675,0.8689655172413793,0.8533333333333334,0.4299674267100977,0.8808411214953271,0.8670212765957447,0.8832684824902723,0.917705735660848,0.1035949367088607,0.1017830609212481,0.0232558139534883,0.5076923076923077,0.0997766195085629,0.078125,0.0375095201827875,0.0071927661323468,0.0727745789327832,0.8192771125867657,0.8915662560620077,1.0,0.2307692307692307,0.039511653718091,0.5025251888676148
Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Calotropis,Calotropis procera,20.65687,76.984894,0.9098591549295776,0.2946428571428571,0.6304347826086957,0.1443491969652182,0.7026239067055393,0.8611670020120724,0.2238805970149253,0.8702460850111857,0.85625,0.8044871794871795,0.9144736842105264,0.3578110982955274,0.4590703414232826,0.0,0.849624060150376,0.445697896749522,0.0099502487562189,0.1299338073057122,0.0004224757076468,0.2561737957681022,0.746987911661265,0.7590361501156876,0.6666666666666666,0.3846153846153846,0.0249683944374209,0.4700619066251213
Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Psydrax,Psydrax dicoccos,13.540776,77.737255,0.5267605633802817,0.5892857142857143,0.5,0.4393258426966292,0.3512658227848101,0.4735772357723577,0.4984894259818731,0.668903803131991,0.4833333333333333,0.4436860068259385,0.5350877192982456,0.1537870049980776,0.1053064582476347,0.0851063829787234,0.4060150375939849,0.1372848948374761,0.1111111111111111,0.1789654327040941,0.0046472327841149,0.1825670813012585,0.7831325121240154,0.8072288741323431,0.6666666666666666,0.3846153846153846,0.4775431861804222,0.527663965730842
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Vicia,Vicia faba,33.867754,75.034987,0.922077922077922,0.25,0.8222222222222222,0.054042904290429,0.6620689655172414,0.9311111111111112,0.1205211726384364,0.8403755868544601,0.8962765957446809,0.7578125,0.970074812967581,0.4424303797468354,0.563150074294205,0.0,0.6923076923076923,0.5024571854058079,0.0416666666666666,0.0449352627570449,0.5885737772297575,0.3411645164270099,0.5903614437066171,0.6024096247107811,0.6666666666666666,0.2307692307692307,0.0228634850166481,0.4890330641192409
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Achyranthes,Achyranthes aspera,18.270996,76.249442,0.989821882951654,0.453781512605042,0.4558823529411764,0.2389825770986676,0.895774647887324,0.8994307400379506,0.3742857142857143,0.8704883227176221,0.9216867469879518,0.9323529411764706,0.950920245398773,0.07549048899512,0.0641633248268319,0.0055555555555555,0.4674556213017751,0.0556045895851721,0.0130718954248366,0.0262861434472399,0.0308204914618908,0.0397655601021444,0.9518072185330858,0.9759036379916722,1.0,0.2307692307692307,0.0264705882352941,0.5156948938523317
Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Cocos,Cocos nucifera,13.283212,76.658241,0.9118773946360154,0.7289719626168224,0.3863636363636363,0.3927392739273927,0.98015873015873,0.7216748768472906,0.6905537459283387,0.8755868544600939,0.696875,0.9237668161434978,0.8465608465608465,0.0998174071819841,0.1095839524517087,0.1860465116279069,0.6153846153846154,0.1097542814594192,0.202127659574468,0.0329398324447829,0.0078092889436909,0.0655512509839633,0.9518072185330858,0.9759036379916722,1.0,0.2307692307692307,0.0900647340275823,0.5315199064228496
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Parthenium,Parthenium hysterophorus,16.603351,82.08729,0.7647058823529411,0.9423076923076924,0.3636363636363636,0.6325364320411467,0.9016393442622952,0.5051813471502591,0.8080229226361032,0.9919571045576407,0.4952830188679245,0.8636363636363636,0.6282420749279539,0.0466109924257137,0.0473307649972482,0.05,0.6859504132231405,0.0604156597390043,0.1127272727272727,0.086734693877551,0.0126512651265126,0.0381360433412414,0.9518072185330858,0.9638553995372496,0.6666666666666666,0.3846153846153846,0.0787292817679558,0.5571243009230329
Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Abelmoschus,Abelmoschus esculentus,25.797768,78.003485,0.7786458333333334,0.2616822429906542,0.7,0.0821905114899925,0.557632398753894,0.8207547169811321,0.1944444444444444,0.6475,0.7976653696498055,0.6369426751592356,0.8459958932238193,0.4504434417302007,0.5027027027027027,0.0909090909090909,0.6507936507936508,0.441929974380871,0.1236559139784946,0.0836090225563909,0.4609683794466403,0.4029992522080074,0.746987911661265,0.7590361501156876,0.6666666666666666,0.3846153846153846,0.2018627977789718,0.46640800126339665
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Mimosa,Mimosa pudica,16.063506,73.609228,0.9331476323119776,0.6754385964912281,0.3877551020408163,0.5188894397620228,0.9814814814814816,0.722,0.7151162790697675,0.93006993006993,0.9034334763948498,0.98989898989899,0.8241758241758241,0.0919718309859154,0.0987210231814548,0.0128205128205128,0.8872180451127819,0.1235864297253634,0.029520295202952,0.0128962923159591,0.001849568434032,0.0509917736603367,0.9518072185330858,0.9759036379916722,1.0,0.2307692307692307,0.0505125815470643,0.5439747688902322
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Lepidagathis,Lepidagathis lutea,17.366128,73.330971,0.9557739557739556,0.6422018348623854,0.3484848484848485,0.2870871683811586,0.9923273657289002,0.8153078202995009,0.4878048780487805,0.88,0.8435374149659864,0.9834710743801652,0.9028268551236748,0.1510957324106113,0.173810460086512,0.0229885057471264,0.7480916030534351,0.1768169843483651,0.0576271186440678,0.0391338895510528,0.0034936292642827,0.0933850917034685,0.7590361501156876,0.7349397306571012,0.3333333333333333,0.7692307692307693,0.029930299302993,0.5058171780191795
Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Hordeum,Hordeum vulgare,33.133333,75.35,0.6844783715012722,0.4912280701754385,0.2352941176470588,0.5789915183148476,0.6666666666666666,0.5741444866920152,0.6314285714285715,0.4774193548387097,0.6445783132530121,0.6882352941176471,0.6032719836400818,0.1130815980870778,0.0583941605839416,0.1555555555555555,0.136986301369863,0.0618192522814247,0.2238562091503268,0.0582487786546411,0.0685131195335276,0.1180455063271652,0.8192771125867657,0.8674698366034213,1.0,0.2307692307692307,0.2897923875432526,0.54066181267584
Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Cynodon,Cynodon dactylon,25.934358,76.847051,0.7983193277310925,0.7757009345794392,0.2926829268292683,0.6965644171779141,0.873015873015873,0.4794952681388013,0.8333333333333334,0.8855218855218855,0.8724137931034482,0.8699551569506726,0.6125827814569537,0.0833452670771874,0.0801464605370219,0.1463414634146341,0.6640625,0.0912092447379281,0.2134146341463414,0.061081081081081,0.0129469790382244,0.0590658302471468,0.746987911661265,0.746987911661265,0.6666666666666666,0.3846153846153846,0.0734590486912468,0.5404585223981443
Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Zea,Zea mays,29.731905,78.524378,0.8473282442748091,0.6302521008403361,0.3088235294117647,0.5120655920991335,0.8591549295774648,0.681214421252372,0.6657142857142857,0.8726114649681529,0.9036144578313252,0.8529411764705882,0.7505112474437627,0.1630315705607011,0.1859278162595698,0.0444444444444444,0.7692307692307693,0.185642836128273,0.1062091503267973,0.1233571160345475,0.0214493960849645,0.1382949266221579,0.7710843311198514,0.8313252935909295,0.6666666666666666,0.6923076923076923,0.063840830449827,0.5062015355195143
Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Allamanda,Allamanda cathartica,12.723808,75.152896,0.8949579831932774,0.2242990654205607,0.8292682926829268,0.0342331288343558,0.5952380952380952,0.9211356466876972,0.1041666666666666,0.7643097643097643,0.8655172413793103,0.7174887892376681,0.9536423841059604,0.5869969926965488,0.5679414157851912,0.0,0.6875,0.6421791167973586,0.0365853658536585,0.0689189189189189,0.5487053020961775,0.4056571687703121,0.5903614437066171,0.6024096247107811,0.6666666666666666,0.2307692307692307,0.0326484660849985,0.49522669451678186
Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus americanus,16.6,76.870003,0.6030534351145038,0.6228070175438597,0.2647058823529412,0.6928884332183801,0.6412429378531074,0.5076045627376425,0.7057142857142857,0.578494623655914,0.5622489959839357,0.6588235294117647,0.5132924335378323,0.0693434293115472,0.0397810218978102,0.1333333333333333,0.1438356164383561,0.0419487783338239,0.1584967320261437,0.0276211950394588,0.0335276967930029,0.0786200314049077,0.7951806931281792,0.8433734745950935,0.6666666666666666,0.6923076923076923,0.2762975778546713,0.5477148557811773
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Bignoniaceae,Tecoma,Tecoma stans,24.287881,87.258845,0.9272030651340996,0.6448598130841121,0.3555555555555555,0.4096534653465346,0.988095238095238,0.7413793103448276,0.6710097719869706,0.892018779342723,0.703125,0.9551569506726456,0.8518518518518519,0.1506390748630554,0.1742199108469539,0.0697674418604651,0.7230769230769231,0.1812360387192851,0.0957446808510638,0.038080731150038,0.0036991368680641,0.0909567982219203,0.7590361501156876,0.7349397306571012,0.3333333333333333,0.7692307692307693,0.0619195046439628,0.5139916631073914
Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Plumeria,Plumeria rubra,25.860928,93.757242,0.8109243697478992,0.5981308411214953,0.2682926829268293,0.4737423312883435,0.8888888888888888,0.6088328075709779,0.7048611111111112,0.7542087542087542,0.9517241379310344,0.8475336322869955,0.7284768211920529,0.1496491479306888,0.1562245728234337,0.048780487804878,0.7890625,0.1743706149401568,0.1280487804878048,0.0305405405405405,0.0092478421701602,0.0971015040435341,0.9518072185330858,0.9759036379916722,1.0,0.2307692307692307,0.170560090064734,0.5314495376775399
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Pongamia,Pongamia pinnata,10.963322,79.245631,0.978978978978979,0.3839285714285714,0.5555555555555556,0.2288196218702095,0.8603174603174604,0.928416485900217,0.3203883495145631,0.9326683291770572,0.93573264781491,0.9288256227758008,0.9509345794392524,0.2099087353324641,0.1562189054726368,0.024390243902439,0.4573643410852713,0.1550714453033497,0.0744680851063829,0.0711974110032362,0.039053905390539,0.1305354633917885,0.6506024061776953,0.6265059867191088,0.3333333333333333,0.9230769230769232,0.0024549918166939,0.489639685257192
