kingdom,phylum,class,order,family,genus,species,decimalLatitude,decimalLongitude,annual_mean_temperature,mean_diurnal_range,isothermality,temperature_seasonality,max_temperature_warmest_month,min_temperature_coldest_month,temperature_annual_range,mean_temperature_wettest_quarter,mean_temperature_driest_quarter,mean_temperature_warmest_quarter,mean_temperature_coldest_quarter,annual_precipitation,precipitation_wettest_month,precipitation_driest_month,precipitation_seasonality,precipitation_wettest_quarter,precipitation_driest_quarter,precipitation_warmest_quarter,precipitation_coldest_quarter,aridity_index,topsoil_ph,subsoil_ph,topsoil_texture,subsoil_texture,elevation,reliability_score
Plantae,Tracheophyta,Magnoliopsida,Sapindales,Meliaceae,Azadirachta,Azadirachta indica,26.482761,73.111267,0.8851540616246498,0.7053571428571429,0.375,0.6033017485591482,0.9271137026239068,0.6680080482897385,0.7402985074626866,0.9376391982182628,0.8354166666666667,0.9455128205128204,0.75,0.047146153074531,0.0611050128064398,0.0638297872340425,0.753731343283582,0.0615770821027761,0.099502487562189,0.0370858433734939,0.0052029136316337,0.0478655586107313,0.9518072185330858,0.9638553995372496,0.6666666666666666,0.3846153846153846,0.0404551201011378,0.5537131864672821
Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Oryza,Oryza sativa,27.16667,80.33333,0.9033078880407124,0.7017543859649122,0.3088235294117647,0.5173827942958337,0.9322033898305084,0.7053231939163498,0.7028571428571428,0.9161290322580644,0.8634538152610441,0.9147058823529411,0.7934560327198364,0.1042144066952276,0.1215328467153284,0.0111111111111111,0.7191780821917808,0.1171622019428907,0.0408496732026143,0.0736565201052236,0.0091628488129945,0.0681517288093845,0.7951806931281792,0.8433734745950935,0.6666666666666666,0.6923076923076923,0.02439446366782,0.5413490071124651
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Cajanus,Cajanus cajan,20.709999,77.989998,0.9592875318066156,0.631578947368421,0.3676470588235294,0.3333954702208966,0.9915254237288136,0.8326996197718631,0.5714285714285714,0.8688172043010752,0.8493975903614458,0.9588235294117649,0.916155419222904,0.0862807611836206,0.0945255474452554,0.0277777777777777,0.678082191780822,0.0921401236385045,0.0326797385620915,0.0281848928974069,0.0043731778425655,0.0494011515132855,0.9518072185330858,0.9759036379916722,1.0,0.2307692307692307,0.0508650519031141,0.5500774259732276
Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Grevillea,Grevillea robusta,11.410204,76.695032,0.9943977591036416,0.4732142857142857,0.5833333333333334,0.2439191169287877,0.9096209912536444,0.9054325955734408,0.3701492537313433,0.9131403118040088,0.93125,0.9487179487179488,0.9539473684210528,0.0751726480244537,0.0608163265306122,0.0,0.3233082706766917,0.0570380253502334,0.0149253731343283,0.02795232936078,0.0253902185223725,0.0485484305536844,0.7710843311198514,0.7590361501156876,0.6666666666666666,0.3846153846153846,0.0241782553729456,0.5158598984055207
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Synedrella,Synedrella nodiflora,13.665747,74.697309,0.9171974522292994,0.3557692307692308,0.7222222222222222,0.1031377515125932,0.7053140096618358,0.9759036144578314,0.2142857142857142,0.7972350230414746,0.8967136150234741,0.7696969696969697,0.9666666666666668,0.3800078554595444,0.2875560538116592,0.0967741935483871,0.4736842105263157,0.2882236516575952,0.2243589743589743,0.1400966183574879,0.3919141914191419,0.3559167339488188,0.5903614437066171,0.6024096247107811,0.6666666666666666,0.2307692307692307,0.042910447761194,0.4742748204410512
Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Eryngium,Eryngium foetidum,13.671819,75.258659,0.8551532033426184,0.4210526315789473,0.7551020408163265,0.104214179474467,0.6820987654320988,0.83,0.2761627906976744,0.7906976744186046,0.860813704496788,0.7348993288590604,0.9032967032967032,0.2949583945178659,0.4323335771762984,0.0128205128205128,0.7777777777777778,0.3402454506982649,0.033210332103321,0.0306329581103524,0.010891903000411,0.2943620360681972,0.5783132627024533,0.5783132627024533,0.6666666666666666,0.3846153846153846,0.1155834564254062,0.4890761143246441
Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Ricinus,Ricinus communis,29.257021,76.6909,0.8931297709923665,0.7394957983193278,0.3382352941176471,0.5075002329264884,0.9154929577464788,0.6925996204933587,0.7057142857142857,0.8938428874734607,0.7329317269076305,0.9088235294117648,0.7893660531697342,0.0603525545264415,0.0769230769230769,0.0166666666666666,0.8402366863905325,0.0723742277140335,0.0277777777777777,0.0497559143822756,0.0045814244064972,0.0385195212749592,0.7951806931281792,0.8433734745950935,0.6666666666666666,0.6923076923076923,0.0833910034602076,0.5480448337436399
Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus americanus,16.77,77.980003,0.9440203562340967,0.5630252100840336,0.2941176470588235,0.393738935991801,0.9830985915492958,0.7889733840304183,0.6314285714285715,0.880085653104925,0.8052208835341366,0.9588235294117649,0.8793456032719836,0.1164226670650333,0.1345242435289828,0.0111111111111111,0.7751479289940828,0.1315092674315975,0.022875816993464,0.033608711978971,0.0029154518950437,0.080823308617666,0.7590361501156876,0.7349397306571012,0.3333333333333333,0.7692307692307693,0.0453287197231833,0.536330190972783
Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,Euphorbia helioscopia,30.641409,76.330261,0.916030534351145,0.5966386554621849,0.3088235294117647,0.3842355352650703,0.9464788732394366,0.7609108159392789,0.6342857142857142,0.8577494692144374,0.785140562248996,0.9205882352941176,0.8588957055214724,0.1494871028781993,0.1560335399197958,0.0166666666666666,0.7396449704142012,0.1640188290673727,0.034313725490196,0.0486293653773939,0.0043731778425655,0.1051133741500784,0.7590361501156876,0.7349397306571012,0.3333333333333333,0.7692307692307693,0.0662629757785467,0.5298464810999456
Plantae,Tracheophyta,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,Impatiens glandulifera,33.833431,75.231689,0.8733031674208145,0.6261682242990654,0.4772727272727273,0.2682160205733879,0.8398268398268398,0.7383419689119171,0.501432664756447,0.8508997429305912,0.7180451127819549,0.835820895522388,0.8587896253602305,0.1141448615851346,0.0637602179836512,0.0375,0.4923076923076923,0.0882705684816502,0.0618181818181818,0.0561797752808988,0.0077007700770077,0.0805960244925044,0.7710843311198514,0.7590361501156876,0.6666666666666666,0.3846153846153846,0.1645034711741624,0.5106579252329178
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Thunbergia,Thunbergia alata,22.902359,92.761458,0.89272030651341,0.6074766355140186,0.4772727272727273,0.2804249174917492,0.8492063492063492,0.7660098522167488,0.5244299674267101,0.8497652582159625,0.74375,0.8295964125560538,0.8703703703703703,0.0686751876648407,0.0583209509658246,0.0930232558139534,0.4538461538461538,0.0676098287416232,0.0957446808510638,0.0255140898705255,0.0063707357172215,0.0430165614533331,0.7710843311198514,0.7590361501156876,0.6666666666666666,0.3846153846153846,0.1539544047283985,0.5123231881492797
